project,document_kind,source_path,file_name,meeting_id,date,page,action_id,context
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,6,A08,ID Action Owner Due Date Status A08 artifacts/run _summary.js on・ metrics.json の再現手順 確認と出力 保全 斎藤 悠斗 2025-10-03 Closed A09 比較対象モ デルの最終 実装・評価 実行 (LR/GBM/( 必要時)RF) と出力 鈴木 美咲 2025-11-05 Closed A10 中間報告の 指摘事項を 整理し、最 終報告へ反 映する方針 作成 井上 里奈 / 佐藤 健一 2025-10-31 Closed A11 検収判定 (監査証跡 確認・再現 手順検証) を実施し検 収可否を
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,6,A09,ID Action Owner Due Date Status A08 artifacts/run _summary.js on・ metrics.json の再現手順 確認と出力 保全 斎藤 悠斗 2025-10-03 Closed A09 比較対象モ デルの最終 実装・評価 実行 (LR/GBM/( 必要時)RF) と出力 鈴木 美咲 2025-11-05 Closed A10 中間報告の 指摘事項を 整理し、最 終報告へ反 映する方針 作成 井上 里奈 / 佐藤 健一 2025-10-31 Closed A11 検収判定 (監査証跡 確認・再現 手順検証) を実施し検 収可否を確 定する 高橋 恒一 / 佐藤 健一 2025-11-12 Open A12 検収金請求 ・支払処理 佐藤 健一 / 高橋 恒一 2025-11-18 Open
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,6,A10,rics.json の再現手順 確認と出力 保全 斎藤 悠斗 2025-10-03 Closed A09 比較対象モ デルの最終 実装・評価 実行 (LR/GBM/( 必要時)RF) と出力 鈴木 美咲 2025-11-05 Closed A10 中間報告の 指摘事項を 整理し、最 終報告へ反 映する方針 作成 井上 里奈 / 佐藤 健一 2025-10-31 Closed A11 検収判定 (監査証跡 確認・再現 手順検証) を実施し検 収可否を確 定する 高橋 恒一 / 佐藤 健一 2025-11-12 Open A12 検収金請求 ・支払処理 佐藤 健一 / 高橋 恒一 2025-11-18 Open
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,6,A11,価 実行 (LR/GBM/( 必要時)RF) と出力 鈴木 美咲 2025-11-05 Closed A10 中間報告の 指摘事項を 整理し、最 終報告へ反 映する方針 作成 井上 里奈 / 佐藤 健一 2025-10-31 Closed A11 検収判定 (監査証跡 確認・再現 手順検証) を実施し検 収可否を確 定する 高橋 恒一 / 佐藤 健一 2025-11-12 Open A12 検収金請求 ・支払処理 佐藤 健一 / 高橋 恒一 2025-11-18 Open
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,6,A12,終報告へ反 映する方針 作成 井上 里奈 / 佐藤 健一 2025-10-31 Closed A11 検収判定 (監査証跡 確認・再現 手順検証) を実施し検 収可否を確 定する 高橋 恒一 / 佐藤 健一 2025-11-12 Open A12 検収金請求 ・支払処理 佐藤 健一 / 高橋 恒一 2025-11-18 Open
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M01,2025-11-11,7,A13,ID Action Owner Due Date Status (請求書発 行・経理ト レース)を 実行する A13 パイロット 運用設計 (対象・KPI ・A/B 設計 ・見積)を 作成し提案 する 佐藤 健一 / 鈴木 美咲 2025-12-05 Open A14 公平性(属 性別の初期 バイアス) に関する追 加分析レポ ートを作成 する 鈴木 美咲 / 池田 恒一 2025-11-20 Open 注記(アクションのクローズ/スコープ変更理由) - A01: Closed — M01 議事録は 配布済みかつ単一正本へ登録(artifacts/meeting_minutes/会議録_2025-10- 01.md)。記録と承認
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M01,2025-11-11,7,A14,wner Due Date Status (請求書発 行・経理ト レース)を 実行する A13 パイロット 運用設計 (対象・KPI ・A/B 設計 ・見積)を 作成し提案 する 佐藤 健一 / 鈴木 美咲 2025-12-05 Open A14 公平性(属 性別の初期 バイアス) に関する追 加分析レポ ートを作成 する 鈴木 美咲 / 池田 恒一 2025-11-20 Open 注記(アクションのクローズ/スコープ変更理由) - A01: Closed — M01 議事録は 配布済みかつ単一正本へ登録(artifacts/meeting_minutes/会議録_2025-10- 01.md)。記録と承認済のため完了と判断。 - A02: Closed — 単一正本(プロジェクト概要書)の版管理リポジトリ登録および 監査証跡台帳初期化を完了(成果物保管・
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M01,2025-11-11,7,A01,木 美咲 2025-12-05 Open A14 公平性(属 性別の初期 バイアス) に関する追 加分析レポ ートを作成 する 鈴木 美咲 / 池田 恒一 2025-11-20 Open 注記(アクションのクローズ/スコープ変更理由) - A01: Closed — M01 議事録は 配布済みかつ単一正本へ登録(artifacts/meeting_minutes/会議録_2025-10- 01.md)。記録と承認済のため完了と判断。 - A02: Closed — 単一正本(プロジェクト概要書)の版管理リポジトリ登録および 監査証跡台帳初期化を完了(成果物保管・アクセス設定済)。 - A03: Closed — data.csv と data.md の受領トレースは artifacts に保存済(受領記 録完了)。 - A07/A08/A09/A10: C
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M01,2025-11-11,7,A02,ンのクローズ/スコープ変更理由) - A01: Closed — M01 議事録は 配布済みかつ単一正本へ登録(artifacts/meeting_minutes/会議録_2025-10- 01.md)。記録と承認済のため完了と判断。 - A02: Closed — 単一正本(プロジェクト概要書)の版管理リポジトリ登録および 監査証跡台帳初期化を完了(成果物保管・アクセス設定済)。 - A03: Closed — data.csv と data.md の受領トレースは artifacts に保存済(受領記 録完了)。 - A07/A08/A09/A10: Closed — 週次の招集実施、再現手順の整備、比較モデル評価、 及び中間指摘の反映は最終報告に反映済のため完了判定。
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M01,2025-11-11,7,A03,inutes/会議録_2025-10- 01.md)。記録と承認済のため完了と判断。 - A02: Closed — 単一正本(プロジェクト概要書)の版管理リポジトリ登録および 監査証跡台帳初期化を完了(成果物保管・アクセス設定済)。 - A03: Closed — data.csv と data.md の受領トレースは artifacts に保存済(受領記 録完了)。 - A07/A08/A09/A10: Closed — 週次の招集実施、再現手順の整備、比較モデル評価、 及び中間指摘の反映は最終報告に反映済のため完了判定。
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M01,2025-11-11,7,A07,ト概要書)の版管理リポジトリ登録および 監査証跡台帳初期化を完了(成果物保管・アクセス設定済)。 - A03: Closed — data.csv と data.md の受領トレースは artifacts に保存済(受領記 録完了)。 - A07/A08/A09/A10: Closed — 週次の招集実施、再現手順の整備、比較モデル評価、 及び中間指摘の反映は最終報告に反映済のため完了判定。
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M01,2025-11-11,7,A08,)の版管理リポジトリ登録および 監査証跡台帳初期化を完了(成果物保管・アクセス設定済)。 - A03: Closed — data.csv と data.md の受領トレースは artifacts に保存済(受領記 録完了)。 - A07/A08/A09/A10: Closed — 週次の招集実施、再現手順の整備、比較モデル評価、 及び中間指摘の反映は最終報告に反映済のため完了判定。
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M01,2025-11-11,7,A09,理リポジトリ登録および 監査証跡台帳初期化を完了(成果物保管・アクセス設定済)。 - A03: Closed — data.csv と data.md の受領トレースは artifacts に保存済(受領記 録完了)。 - A07/A08/A09/A10: Closed — 週次の招集実施、再現手順の整備、比較モデル評価、 及び中間指摘の反映は最終報告に反映済のため完了判定。
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M01,2025-11-11,7,A10,トリ登録および 監査証跡台帳初期化を完了(成果物保管・アクセス設定済)。 - A03: Closed — data.csv と data.md の受領トレースは artifacts に保存済(受領記 録完了)。 - A07/A08/A09/A10: Closed — 週次の招集実施、再現手順の整備、比較モデル評価、 及び中間指摘の反映は最終報告に反映済のため完了判定。
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,8,A06,- A06: Open(期日 2025-10-08 は原表記のまま維持) — 着手金支払状況の公式トレ ース確認が未完のため継続。A11/A12 により検収側と会計処理の確認を行う。 7. リスクと懸念事項 • 未解決事項 / Open Issues 1. 支払トレース不確定(A06): 着手金・検収金の入金確認が必要。 Owner: 佐藤健一 / 高橋 恒一。対応: A11/A12 にて検収確定と請求処理 を実行。 2. クライアント側での再現検証待ち: 甲側での実行確認ファイル/実行 ログ確認が必要(A11)。 3. 公
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,8,A11,- A06: Open(期日 2025-10-08 は原表記のまま維持) — 着手金支払状況の公式トレ ース確認が未完のため継続。A11/A12 により検収側と会計処理の確認を行う。 7. リスクと懸念事項 • 未解決事項 / Open Issues 1. 支払トレース不確定(A06): 着手金・検収金の入金確認が必要。 Owner: 佐藤健一 / 高橋 恒一。対応: A11/A12 にて検収確定と請求処理 を実行。 2. クライアント側での再現検証待ち: 甲側での実行確認ファイル/実行 ログ確認が必要(A11)。 3. 公平性の深掘り要望: age 等の属性別バイアスの更なる分析要求が想 定(A14)。 • 主要リスク(継続) o 情報リーク(d
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,8,A12,- A06: Open(期日 2025-10-08 は原表記のまま維持) — 着手金支払状況の公式トレ ース確認が未完のため継続。A11/A12 により検収側と会計処理の確認を行う。 7. リスクと懸念事項 • 未解決事項 / Open Issues 1. 支払トレース不確定(A06): 着手金・検収金の入金確認が必要。 Owner: 佐藤健一 / 高橋 恒一。対応: A11/A12 にて検収確定と請求処理 を実行。 2. クライアント側での再現検証待ち: 甲側での実行確認ファイル/実行 ログ確認が必要(A11)。 3. 公平性の深掘り要望: age 等の属性別バイアスの更なる分析要求が想 定(A14)。 • 主要リスク(継続) o 情報リーク(durat
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,8,A06,-10-08 は原表記のまま維持) — 着手金支払状況の公式トレ ース確認が未完のため継続。A11/A12 により検収側と会計処理の確認を行う。 7. リスクと懸念事項 • 未解決事項 / Open Issues 1. 支払トレース不確定(A06): 着手金・検収金の入金確認が必要。 Owner: 佐藤健一 / 高橋 恒一。対応: A11/A12 にて検収確定と請求処理 を実行。 2. クライアント側での再現検証待ち: 甲側での実行確認ファイル/実行 ログ確認が必要(A11)。 3. 公平性の深掘り要望: age 等の属性別バイアスの更なる分析要求が想 定(A14)。 • 主要リスク(継続) o 情報リーク(duration): 事前判断用途での誤使用リスク。対策: 用途 別モデル運用ルールの徹底(実装前にアクセス制御・運用手順を整 備)。Owner: 高
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,8,A11,11/A12 により検収側と会計処理の確認を行う。 7. リスクと懸念事項 • 未解決事項 / Open Issues 1. 支払トレース不確定(A06): 着手金・検収金の入金確認が必要。 Owner: 佐藤健一 / 高橋 恒一。対応: A11/A12 にて検収確定と請求処理 を実行。 2. クライアント側での再現検証待ち: 甲側での実行確認ファイル/実行 ログ確認が必要(A11)。 3. 公平性の深掘り要望: age 等の属性別バイアスの更なる分析要求が想 定(A14)。 • 主要リスク(継続) o 情報リーク(duration): 事前判断用途での誤使用リスク。対策: 用途 別モデル運用ルールの徹底(実装前にアクセス制御・運用手順を整 備)。Owner: 高橋 / 佐藤。 o 単一データ依存: 外部データが無いため外的要因未考慮のリスク。対 策: 本
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,8,A12,12 により検収側と会計処理の確認を行う。 7. リスクと懸念事項 • 未解決事項 / Open Issues 1. 支払トレース不確定(A06): 着手金・検収金の入金確認が必要。 Owner: 佐藤健一 / 高橋 恒一。対応: A11/A12 にて検収確定と請求処理 を実行。 2. クライアント側での再現検証待ち: 甲側での実行確認ファイル/実行 ログ確認が必要(A11)。 3. 公平性の深掘り要望: age 等の属性別バイアスの更なる分析要求が想 定(A14)。 • 主要リスク(継続) o 情報リーク(duration): 事前判断用途での誤使用リスク。対策: 用途 別モデル運用ルールの徹底(実装前にアクセス制御・運用手順を整 備)。Owner: 高橋 / 佐藤。 o 単一データ依存: 外部データが無いため外的要因未考慮のリスク。対 策: 本成果は優
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,8,A11,不確定(A06): 着手金・検収金の入金確認が必要。 Owner: 佐藤健一 / 高橋 恒一。対応: A11/A12 にて検収確定と請求処理 を実行。 2. クライアント側での再現検証待ち: 甲側での実行確認ファイル/実行 ログ確認が必要(A11)。 3. 公平性の深掘り要望: age 等の属性別バイアスの更なる分析要求が想 定(A14)。 • 主要リスク(継続) o 情報リーク(duration): 事前判断用途での誤使用リスク。対策: 用途 別モデル運用ルールの徹底(実装前にアクセス制御・運用手順を整 備)。Owner: 高橋 / 佐藤。 o 単一データ依存: 外部データが無いため外的要因未考慮のリスク。対 策: 本成果は優先順位付け支援として位置付け、追加データ取り込み は別契約で検討。Owner: 甲/乙。 o モデルドリフト未検知: 本番運用時の
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,8,A14,。対応: A11/A12 にて検収確定と請求処理 を実行。 2. クライアント側での再現検証待ち: 甲側での実行確認ファイル/実行 ログ確認が必要(A11)。 3. 公平性の深掘り要望: age 等の属性別バイアスの更なる分析要求が想 定(A14)。 • 主要リスク(継続) o 情報リーク(duration): 事前判断用途での誤使用リスク。対策: 用途 別モデル運用ルールの徹底(実装前にアクセス制御・運用手順を整 備)。Owner: 高橋 / 佐藤。 o 単一データ依存: 外部データが無いため外的要因未考慮のリスク。対 策: 本成果は優先順位付け支援として位置付け、追加データ取り込み は別契約で検討。Owner: 甲/乙。 o モデルドリフト未検知: 本番運用時の監視未整備はリスク。対策: パ イロット中に監視指標を定義・実装(A13)。Owner: 佐
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,8,A13,外的要因未考慮のリスク。対 策: 本成果は優先順位付け支援として位置付け、追加データ取り込み は別契約で検討。Owner: 甲/乙。 o モデルドリフト未検知: 本番運用時の監視未整備はリスク。対策: パ イロット中に監視指標を定義・実装(A13)。Owner: 佐藤 / 鈴木。 • 優先対応 o 直近: A11(検収判定)を最優先で実施し、検収可否および A12(請 求処理)に連携。期日厳守。
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,8,A11,付け、追加データ取り込み は別契約で検討。Owner: 甲/乙。 o モデルドリフト未検知: 本番運用時の監視未整備はリスク。対策: パ イロット中に監視指標を定義・実装(A13)。Owner: 佐藤 / 鈴木。 • 優先対応 o 直近: A11(検収判定)を最優先で実施し、検収可否および A12(請 求処理)に連携。期日厳守。
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,8,A12,: 甲/乙。 o モデルドリフト未検知: 本番運用時の監視未整備はリスク。対策: パ イロット中に監視指標を定義・実装(A13)。Owner: 佐藤 / 鈴木。 • 優先対応 o 直近: A11(検収判定)を最優先で実施し、検収可否および A12(請 求処理)に連携。期日厳守。
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,9,A11,"8. クロージング • クロージング決定事項 o 本会議をもって「最終報告書および関連成果物を提出」したことを 確認。検収の最終可否は 2025-11-12(A11)で確定する。 o 検収完了(受入)後、契約に基づき乙が検収金請求を実施し( A12)、 支払処理を行う。 • 引き継ぎ(ハンドオーバー)状況 o 成果物保管場所(参照): artifacts/analysis_outputs/, artifacts/reports/, artifacts/meeting_minutes/ に最終版を格納済。ア クセス権は単一正本の管理に従う。 o 再現性資料・前処理コード・実行ログ: artifacts に保存済。甲による 再現確認(A11)を経てクローズ。 o パイロット/本番"
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,9,A12,". クロージング • クロージング決定事項 o 本会議をもって「最終報告書および関連成果物を提出」したことを 確認。検収の最終可否は 2025-11-12(A11)で確定する。 o 検収完了(受入)後、契約に基づき乙が検収金請求を実施し( A12)、 支払処理を行う。 • 引き継ぎ(ハンドオーバー)状況 o 成果物保管場所(参照): artifacts/analysis_outputs/, artifacts/reports/, artifacts/meeting_minutes/ に最終版を格納済。ア クセス権は単一正本の管理に従う。 o 再現性資料・前処理コード・実行ログ: artifacts に保存済。甲による 再現確認(A11)を経てクローズ。 o パイロット/本番化の要望・問い合わせは、甲側窓口: 高橋 恒一(課 長)→ 乙側窓口: 佐藤 健一("
京橋信用ソリューションズ株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/05.会議/会議録/会議録_2025-11-11.pdf.md,会議録_2025-11-11.pdf.md,M03,2025-11-11,9,A11,"rtifacts/reports/, artifacts/meeting_minutes/ に最終版を格納済。ア クセス権は単一正本の管理に従う。 o 再現性資料・前処理コード・実行ログ: artifacts に保存済。甲による 再現確認(A11)を経てクローズ。 o パイロット/本番化の要望・問い合わせは、甲側窓口: 高橋 恒一(課 長)→ 乙側窓口: 佐藤 健一(PM)で対応するルートで合意。 • ポストプロジェクト連絡先(運用後サポート/見積依頼) o 株式会社データアステル(乙): 佐藤 健一(PM、窓口) o 京橋信用ソリューションズ(甲): 高橋 恒一(課長、検収窓口) • 備考 o 本会議で合意した次段階(パイロット設計、追加公平性分析、検収 処理)は上記アクションにて管理する。検収可否判定後にプロジェ クトは正式クローズとなる。 以上、M0"
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf.md,報告資料_2025-08-26.pdf.md,M02,2025-08-26,3,A03,作業に反映) 2. date_column の不整合(“TAX CLASS AT TIME OF SALE” が時系列として不適切) ▪ 影響: time_ordered split や日付由来特徴の利用が妥当でなくなる可能性 ▪ 対策: A03 による実カラム確認(担当: 岡田/渡辺)を速やかに完了し、必要なら分割戦略を input_order に戻す 3. 面積・築年等の欠損・異常(欠損補完がバイアス導入) ▪ 対策: 欠損件数と分布を確定後、補完か除外かを前処理ルール案で合意(MS2/MS4 のゴー ル) 4. 高カーディナリティ変数による過学習(NEIGHBORHOOD 等) ▪ 対策: 頻度集約、カテゴリ集約、あるいは除外の基準を MS2 で確定 • 現状のアクション(短期) o 変更管理チェックポイント(2025-08-27)で、追加要求が発生
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf.md,報告資料_2025-08-26.pdf.md,M02,2025-08-26,3,A01,o 中間報告で合意した前処理方針を早期に実装し、第4 週のモデル化に反映する 6. 次回までの実施事項(トレース付き) • 既存オープンアクション(Report facts.prior_state.open_actions を転記) o A01: 正式データ(data.csv)およびカラム説明の最終受領確認/不足ファイルの有無を報告 ▪ Owner: 前田 美咲(クライアント)、Due: 2025-08-08、Status: Open o A02: データ受領後の読込検証(読み込みエラー・エンコーディング・レコード数確認)および読込確認レ ポート提出 ▪ Owner: 岡田 佑樹、Due: 2025-08-08、Status: Open o A03: configs の date_column 実態確認(“TAX CLASS AT TIME OF SAL
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf.md,報告資料_2025-08-26.pdf.md,M02,2025-08-26,3,A02,n_actions を転記) o A01: 正式データ(data.csv)およびカラム説明の最終受領確認/不足ファイルの有無を報告 ▪ Owner: 前田 美咲(クライアント)、Due: 2025-08-08、Status: Open o A02: データ受領後の読込検証(読み込みエラー・エンコーディング・レコード数確認)および読込確認レ ポート提出 ▪ Owner: 岡田 佑樹、Due: 2025-08-08、Status: Open o A03: configs の date_column 実態確認(“TAX CLASS AT TIME OF SALE” が日付でない 場合の修正案提示) ▪ Owner: 岡田 佑樹/渡辺 遙、Due:
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf.md,報告資料_2025-08-26.pdf.md,M02,2025-08-26,3,A03,8、Status: Open o A02: データ受領後の読込検証(読み込みエラー・エンコーディング・レコード数確認)および読込確認レ ポート提出 ▪ Owner: 岡田 佑樹、Due: 2025-08-08、Status: Open o A03: configs の date_column 実態確認(“TAX CLASS AT TIME OF SALE” が日付でない 場合の修正案提示) ▪ Owner: 岡田 佑樹/渡辺 遙、Due:
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf.md,報告資料_2025-08-26.pdf.md,M02,2025-08-26,4,A03,1. A03 の完了: date_column 実態の確定(重要) → time_ordered split の妥当性最終判定(担当: 岡田/渡辺) 2. A05 の完了: 欠損件数の確定と前処理(補完 or 除外)基準の確定(担当: 岡田/渡辺) 3. A06 の完了: 中間報告用 EDA 図表の最終化(担当: 渡辺/藤田) 4. A07 に基づく変更管理テンプレ準備(担当: 佐藤) 5. 前処理ルール合意後、モデリング用分析データセット v1 を作成し(T13 相当)、第 4 週でベースライン の再実行とパラ調整 7. 経
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf.md,報告資料_2025-08-26.pdf.md,M02,2025-08-26,4,A05,1. A03 の完了: date_column 実態の確定(重要) → time_ordered split の妥当性最終判定(担当: 岡田/渡辺) 2. A05 の完了: 欠損件数の確定と前処理(補完 or 除外)基準の確定(担当: 岡田/渡辺) 3. A06 の完了: 中間報告用 EDA 図表の最終化(担当: 渡辺/藤田) 4. A07 に基づく変更管理テンプレ準備(担当: 佐藤) 5. 前処理ルール合意後、モデリング用分析データセット v1 を作成し(T13 相当)、第 4 週でベースライン の再実行とパラ調整 7. 経営/PM 向け補足 • 中間フェーズでの重要ポイント o チェックポイント段階は “interim”(Report facts.analysis.ch
株式会社青嶺不動産アセットマネジメント,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/株式会社青嶺不動産アセットマネジメント/05.会議/報告資料/報告資料_2025-08-26.pdf.md,報告資料_2025-08-26.pdf.md,M02,2025-08-26,4,A06,完了: date_column 実態の確定(重要) → time_ordered split の妥当性最終判定(担当: 岡田/渡辺) 2. A05 の完了: 欠損件数の確定と前処理(補完 or 除外)基準の確定(担当: 岡田/渡辺) 3. A06 の完了: 中間報告用 EDA 図表の最終化(担当: 渡辺/藤田) 4. A07 に基づく変更管理テンプレ準備(担当: 佐藤) 5. 前処理ルール合意後、モデリング用分析データセット v1 を作成し(T13 相当)、第 4 週でベースライン の再実行とパラ調整 7. 経営/PM 向け補足 • 中間フェーズでの重要ポイント o チェックポイント段階は “interim”(Report facts.analysis.checkpoint_stage = “interim”) であるため、現時点のモデル実験は「初期検証」
